Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,NA,NA,0.75,23.12,12.95,9.98,5.67,0.18,32.71,0.00,0.33,NA,NA,NA,NA,18.48,88.00,1.10,82.00,NA,0.00,NA,716.00,NA
2022-01-01 01:00:00,9.00,11.00,0.80,20.68,11.65,10.12,5.72,0.25,33.46,0.10,0.40,NA,NA,NA,NA,18.40,87.00,1.37,80.75,NA,0.00,NA,716.00,NA
2022-01-01 02:00:00,8.50,11.75,0.55,19.97,11.08,10.12,5.53,0.38,36.20,0.10,0.63,NA,NA,NA,NA,18.47,87.00,1.10,82.50,NA,0.00,NA,715.50,NA
2022-01-01 03:00:00,7.50,16.75,0.35,19.82,10.85,10.27,5.32,0.18,33.34,0.00,0.30,NA,NA,NA,NA,18.75,86.75,0.90,86.75,NA,0.00,NA,715.00,NA
2022-01-01 04:00:00,12.50,25.75,0.60,22.50,12.45,10.42,5.40,0.34,30.00,0.10,0.53,NA,NA,NA,NA,18.95,86.00,1.00,84.25,NA,0.00,NA,715.00,NA
2022-01-01 05:00:00,20.75,31.50,1.10,28.70,16.12,10.32,5.50,0.39,34.08,0.10,0.63,NA,NA,NA,NA,19.10,86.00,0.70,103.50,NA,0.00,NA,716.00,NA
2022-01-01 06:00:00,15.50,41.00,0.52,29.02,15.88,10.65,5.70,0.49,34.25,0.10,0.80,NA,NA,NA,NA,19.10,86.00,0.82,91.75,NA,0.00,NA,716.00,NA
2022-01-01 07:00:00,20.50,36.00,0.78,30.62,16.90,10.68,5.80,0.50,33.10,0.10,0.80,NA,NA,NA,NA,19.18,85.50,1.10,88.25,NA,0.00,NA,717.00,NA
2022-01-01 08:00:00,18.25,30.75,0.88,29.15,16.20,10.40,5.87,0.33,31.19,0.10,0.57,NA,NA,NA,NA,19.67,82.75,1.27,96.75,NA,0.00,NA,717.00,NA
2022-01-01 09:00:00,7.50,33.75,NA,28.42,14.85,11.23,5.88,0.54,34.61,0.10,0.90,NA,NA,NA,NA,20.80,77.25,1.00,107.75,NA,0.00,NA,717.00,NA
2022-01-01 10:00:00,11.00,38.50,0.48,28.05,15.32,10.20,5.50,0.32,30.04,0.10,0.53,NA,NA,NA,NA,21.95,70.25,1.50,94.25,NA,0.00,NA,717.00,NA
2022-01-01 11:00:00,16.25,47.00,0.90,31.75,16.65,9.47,5.38,0.46,31.89,0.10,0.73,NA,NA,NA,NA,23.20,63.00,1.60,100.50,NA,0.00,NA,717.00,NA
2022-01-01 12:00:00,11.00,48.00,0.65,33.25,17.73,9.85,5.40,0.46,35.78,0.10,0.77,NA,NA,NA,NA,24.67,61.00,1.50,94.25,NA,0.00,NA,716.00,NA
2022-01-01 13:00:00,3.75,42.00,0.97,30.52,16.55,9.28,5.48,0.30,31.76,0.10,0.47,NA,NA,NA,NA,24.75,57.00,1.67,97.00,NA,0.00,NA,715.25,NA
2022-01-01 14:00:00,8.75,43.00,0.43,34.45,18.20,9.40,5.37,0.42,34.21,0.10,0.70,NA,NA,NA,NA,25.22,57.25,1.18,109.75,NA,0.00,NA,714.75,NA
2022-01-01 15:00:00,8.75,45.75,0.97,36.58,20.02,8.75,5.40,0.44,29.88,0.10,0.70,NA,NA,NA,NA,25.18,58.25,1.32,91.75,NA,0.00,NA,714.00,NA
2022-01-01 16:00:00,10.25,43.50,0.88,35.10,19.38,9.22,4.93,0.31,32.42,0.10,0.47,NA,NA,NA,NA,24.65,62.50,1.25,89.25,NA,0.00,NA,714.00,NA
2022-01-01 17:00:00,10.25,40.25,0.27,37.17,19.82,9.30,4.78,0.57,33.15,0.10,0.93,NA,NA,NA,NA,23.95,62.00,1.12,81.75,NA,0.00,NA,715.00,NA
2022-01-01 18:00:00,18.25,50.25,0.70,45.38,24.55,10.50,5.40,0.55,31.48,0.10,0.93,NA,NA,NA,NA,22.82,70.75,0.98,93.75,NA,0.00,NA,715.25,NA
2022-01-01 19:00:00,21.50,58.75,0.70,34.98,18.88,12.18,5.72,0.57,32.58,0.10,0.93,NA,NA,NA,NA,21.40,79.50,1.15,84.75,NA,0.00,NA,716.00,NA
2022-01-01 20:00:00,19.00,28.75,0.65,35.05,18.68,10.85,5.83,0.60,34.53,0.10,0.97,NA,NA,NA,NA,20.48,82.00,1.20,86.50,NA,0.00,NA,717.00,NA
2022-01-01 21:00:00,17.00,33.25,0.50,36.72,19.70,10.73,5.65,0.61,41.29,0.10,1.00,NA,NA,NA,NA,20.30,82.50,1.32,78.25,NA,0.00,NA,717.00,NA
2022-01-01 22:00:00,20.50,41.25,0.65,31.20,16.60,10.72,5.60,0.40,33.71,0.10,0.67,NA,NA,NA,NA,19.88,83.00,1.20,96.75,NA,0.00,NA,717.00,NA
2022-01-01 23:00:00,19.75,42.00,0.60,25.00,13.45,10.95,5.55,0.26,30.40,0.07,0.43,NA,NA,NA,NA,19.45,83.00,1.23,100.50,NA,0.00,NA,717.00,NA
2022-01-02 00:00:00,13.00,33.00,NA,21.63,11.33,10.37,5.45,0.36,31.30,0.10,0.60,NA,NA,NA,NA,19.30,83.00,1.20,84.67,NA,0.00,NA,716.33,NA
2022-01-02 01:00:00,18.33,33.33,1.00,18.80,10.80,10.53,5.53,0.20,18.40,0.00,0.35,NA,NA,NA,NA,19.17,83.00,1.13,83.00,NA,0.00,NA,716.00,NA
2022-01-02 02:00:00,19.00,34.00,0.65,18.45,10.30,10.60,5.40,0.20,19.31,0.00,0.30,NA,NA,NA,NA,19.10,83.00,1.30,80.00,NA,0.00,NA,715.00,NA
2022-01-02 03:00:00,14.00,24.00,0.50,19.45,10.75,10.50,5.50,0.24,17.30,0.05,0.40,NA,NA,NA,NA,18.50,83.50,1.35,85.00,NA,0.00,NA,715.00,NA
2022-01-02 04:00:00,17.00,26.00,0.20,18.90,10.15,10.75,5.80,0.20,16.31,0.00,0.30,NA,NA,NA,NA,18.35,83.00,1.00,84.50,NA,0.00,NA,715.00,NA
2022-01-02 05:00:00,16.67,26.33,0.45,21.77,11.77,10.90,5.73,0.14,17.44,0.00,0.20,NA,NA,NA,NA,18.20,84.00,1.03,88.67,NA,0.00,NA,715.00,NA
2022-01-02 06:00:00,16.00,31.00,0.65,24.40,13.50,10.80,5.70,0.11,14.79,0.00,0.15,NA,NA,NA,NA,18.00,84.00,1.10,90.50,NA,0.00,NA,715.50,NA
2022-01-02 07:00:00,9.00,38.00,0.93,27.97,15.63,11.00,5.80,0.35,19.25,0.10,0.60,NA,NA,NA,NA,17.60,85.00,1.23,88.33,NA,0.00,NA,716.00,NA
2022-01-02 08:00:00,12.33,35.33,0.73,22.63,12.63,10.67,5.55,0.40,15.54,0.10,0.65,NA,NA,NA,NA,18.20,81.00,1.23,100.00,NA,0.00,NA,717.00,NA
2022-01-02 09:00:00,11.00,31.67,1.13,22.90,13.10,9.83,5.43,0.25,19.04,0.10,0.40,NA,NA,NA,NA,20.07,67.67,1.57,85.67,NA,0.00,NA,717.00,NA
2022-01-02 10:00:00,NA,26.50,0.95,25.08,13.48,9.85,5.43,0.31,20.96,0.10,0.53,NA,NA,NA,NA,22.38,60.25,1.58,102.25,NA,0.00,NA,717.00,NA
2022-01-02 11:00:00,NA,29.33,1.03,24.73,14.03,9.90,5.37,0.12,16.31,0.00,0.20,NA,NA,NA,NA,24.40,56.33,1.83,101.00,NA,0.00,NA,716.00,NA
2022-01-02 12:00:00,NA,38.00,0.55,25.10,13.75,9.60,5.20,0.12,17.76,0.00,0.20,NA,NA,NA,NA,25.00,56.50,1.85,100.00,NA,0.00,NA,715.50,NA
2022-01-02 13:00:00,NA,25.00,0.30,24.05,12.80,9.30,5.30,0.17,20.74,0.00,0.30,NA,NA,NA,NA,25.30,53.50,1.85,103.50,NA,0.00,NA,715.00,NA
2022-01-02 14:00:00,NA,20.00,0.80,24.53,13.67,8.67,5.47,0.04,19.59,0.00,0.05,NA,NA,NA,NA,25.93,53.00,1.80,98.33,NA,0.00,NA,714.00,NA
2022-01-02 15:00:00,9.00,20.00,0.87,26.27,14.67,8.33,5.60,0.16,17.82,0.00,0.27,NA,NA,NA,NA,26.00,53.00,1.73,84.67,NA,0.00,NA,714.00,NA
2022-01-02 16:00:00,11.33,25.00,0.50,26.50,14.50,8.97,5.65,0.22,21.70,0.05,0.35,NA,NA,NA,NA,25.60,52.00,1.40,98.00,NA,0.00,NA,714.00,NA
2022-01-02 17:00:00,10.33,22.33,0.53,27.73,15.13,9.57,5.37,0.18,18.27,0.00,0.30,NA,NA,NA,NA,24.97,55.33,1.23,92.33,NA,0.00,NA,714.00,NA
2022-01-02 18:00:00,17.50,38.50,0.80,26.95,15.00,9.95,5.70,0.31,17.87,0.10,0.50,NA,NA,NA,NA,23.25,61.50,1.00,74.50,NA,0.00,NA,714.00,NA
2022-01-02 19:00:00,20.00,44.00,0.10,27.05,14.45,10.20,5.75,0.50,14.40,0.10,0.80,NA,NA,NA,NA,21.95,67.50,1.15,80.50,NA,0.00,NA,715.00,NA
2022-01-02 20:00:00,NA,44.00,0.50,36.87,20.03,10.00,5.75,0.58,18.81,0.10,0.97,NA,NA,NA,NA,21.50,71.67,1.17,78.00,NA,0.00,NA,715.00,NA
2022-01-02 21:00:00,NA,50.00,0.27,38.67,20.83,10.00,5.80,0.65,16.86,0.17,1.07,NA,NA,NA,NA,20.70,76.00,1.37,78.33,NA,0.00,NA,715.67,NA
2022-01-02 22:00:00,13.00,41.00,0.83,31.80,17.60,10.23,5.65,0.33,19.90,0.10,0.53,NA,NA,NA,NA,20.10,80.00,1.37,83.00,NA,0.00,NA,716.00,NA
2022-01-02 23:00:00,16.00,37.50,0.50,23.20,12.75,10.05,5.50,0.30,18.63,0.10,0.50,NA,NA,NA,NA,19.45,82.50,1.35,88.00,NA,0.00,NA,715.50,NA
2022-01-03 00:00:00,16.50,35.75,0.38,19.65,10.78,9.85,5.70,0.25,19.39,0.07,0.43,NA,NA,NA,NA,19.15,82.00,1.62,82.00,NA,0.00,NA,715.00,NA
2022-01-03 01:00:00,18.00,38.00,0.60,18.90,10.60,9.90,5.70,0.27,18.13,0.10,0.40,NA,NA,NA,NA,19.00,80.00,1.30,83.00,NA,0.00,NA,715.00,NA
2022-01-03 02:00:00,23.00,33.00,0.60,19.17,10.70,9.97,5.80,0.14,16.71,0.00,0.20,NA,NA,NA,NA,18.50,83.00,1.20,82.00,NA,0.00,NA,714.33,NA
2022-01-03 03:00:00,31.50,50.00,0.15,19.35,10.40,10.25,5.75,0.20,14.30,0.00,0.30,NA,NA,NA,NA,17.60,85.00,1.20,94.00,NA,0.00,NA,714.00,NA
2022-01-03 04:00:00,32.25,52.75,0.47,21.92,11.88,10.02,5.87,0.21,15.65,0.03,0.37,NA,NA,NA,NA,17.25,85.00,1.08,88.00,NA,0.00,NA,714.00,NA
2022-01-03 05:00:00,30.00,52.00,0.75,22.00,12.30,10.10,5.90,0.24,15.11,0.10,0.40,NA,NA,NA,NA,16.80,85.00,0.85,78.50,NA,0.00,NA,714.50,NA
2022-01-03 06:00:00,30.50,48.75,0.87,23.28,13.12,10.25,5.67,0.36,17.31,0.10,0.60,NA,NA,NA,NA,16.38,85.00,0.80,99.25,NA,0.00,NA,715.00,NA
2022-01-03 07:00:00,30.33,57.00,0.77,27.13,15.07,10.60,5.60,0.34,16.64,0.10,0.55,NA,NA,NA,NA,16.47,84.67,1.10,92.33,NA,0.00,NA,715.67,NA
2022-01-03 08:00:00,28.00,61.00,0.50,27.30,14.90,9.90,5.50,NA,23.78,NA,NA,NA,NA,NA,NA,18.60,78.00,1.20,83.00,NA,0.00,NA,717.00,NA
2022-01-03 09:00:00,28.00,61.00,0.60,29.70,16.30,10.00,5.50,0.33,19.28,0.10,0.50,NA,NA,NA,NA,18.60,76.00,1.50,77.00,NA,0.00,NA,717.00,NA
2022-01-03 10:00:00,29.50,60.50,NA,35.33,17.90,11.95,5.83,0.46,28.22,0.10,0.75,NA,NA,NA,NA,20.60,64.00,1.37,106.00,NA,0.00,NA,716.00,NA
2022-01-03 11:00:00,33.50,67.00,0.85,38.70,21.25,17.70,5.75,0.43,30.02,0.10,0.70,NA,NA,NA,NA,23.60,55.50,1.30,105.50,NA,0.00,NA,716.00,NA
2022-01-03 12:00:00,36.00,66.00,1.10,35.65,19.80,10.80,5.90,0.20,33.50,0.05,0.35,NA,NA,NA,NA,24.80,50.00,1.30,116.00,NA,0.00,NA,715.00,NA
2022-01-03 13:00:00,20.67,71.33,1.70,39.70,21.17,6.97,5.77,0.56,30.01,0.10,0.95,NA,NA,NA,NA,26.23,45.33,1.07,136.33,NA,0.00,NA,714.00,NA
2022-01-03 14:00:00,14.00,68.00,0.70,41.80,22.80,6.30,5.80,0.33,30.04,0.10,0.55,NA,NA,NA,NA,26.90,45.00,1.10,137.50,NA,0.00,NA,714.00,NA
2022-01-03 15:00:00,17.67,87.33,4.20,49.07,27.13,10.57,5.93,0.62,39.81,0.10,1.00,NA,NA,NA,NA,27.73,43.33,1.03,119.00,NA,0.00,NA,713.67,NA
2022-01-03 16:00:00,17.00,114.00,1.20,54.35,29.95,18.00,5.80,0.50,34.50,0.10,0.85,NA,NA,NA,NA,27.40,45.00,1.00,102.00,NA,0.00,NA,714.00,NA
2022-01-03 17:00:00,29.33,68.00,1.20,60.53,31.90,18.77,5.33,0.46,39.30,0.10,0.75,NA,NA,NA,NA,25.90,48.67,0.80,84.67,NA,0.00,NA,714.00,NA
2022-01-03 18:00:00,32.25,85.50,1.80,75.30,41.50,10.10,5.53,0.74,43.28,0.20,1.20,NA,NA,NA,NA,24.22,56.50,0.88,80.50,NA,0.00,NA,714.00,NA
2022-01-03 19:00:00,28.33,100.00,0.87,65.80,35.67,8.53,5.37,0.62,37.51,0.10,1.05,NA,NA,NA,NA,22.40,64.33,1.10,79.33,NA,0.00,NA,715.00,NA
2022-01-03 20:00:00,33.67,85.33,0.60,62.63,33.63,14.33,5.25,0.68,37.12,0.20,1.10,NA,NA,NA,NA,21.27,69.33,1.17,84.00,NA,0.00,NA,715.67,NA
2022-01-03 21:00:00,39.00,88.00,0.65,51.00,27.65,18.60,5.30,0.82,46.88,0.20,1.35,NA,NA,NA,NA,20.60,73.00,1.30,80.50,NA,0.00,NA,716.00,NA
2022-01-03 22:00:00,32.25,101.25,0.65,37.78,20.27,8.40,5.53,0.52,23.44,0.10,0.87,NA,NA,NA,NA,19.85,76.50,1.15,83.00,NA,0.00,NA,716.00,NA
2022-01-03 23:00:00,35.75,70.00,NA,31.25,16.52,9.25,5.65,0.24,23.80,0.10,0.40,NA,NA,NA,NA,19.22,80.50,1.03,92.75,NA,0.00,NA,716.00,NA
2022-01-04 00:00:00,36.50,65.00,0.10,25.15,13.45,9.95,5.50,0.54,26.32,0.10,0.90,NA,NA,NA,NA,18.55,82.50,1.30,91.00,NA,0.00,NA,715.50,NA
2022-01-04 01:00:00,37.25,59.25,0.25,22.85,12.22,9.02,5.50,0.37,21.10,0.10,0.60,NA,NA,NA,NA,18.40,82.00,1.08,84.50,NA,0.00,NA,715.00,NA
2022-01-04 02:00:00,38.33,67.00,0.47,23.03,12.63,8.83,5.50,0.55,24.15,0.10,0.90,NA,NA,NA,NA,18.20,83.33,0.90,80.00,NA,0.00,NA,714.33,NA
2022-01-04 03:00:00,43.67,65.67,0.70,21.23,11.83,9.10,5.33,0.40,24.45,0.10,0.65,NA,NA,NA,NA,17.80,83.33,1.27,79.67,NA,0.00,NA,714.00,NA
2022-01-04 04:00:00,42.67,64.33,0.73,26.73,14.83,9.00,5.40,0.22,23.17,0.05,0.35,NA,NA,NA,NA,17.70,84.00,1.03,79.67,NA,0.00,NA,714.33,NA
2022-01-04 05:00:00,46.00,75.00,0.40,27.85,15.00,9.10,5.50,0.23,19.02,0.05,0.35,NA,NA,NA,NA,17.50,85.00,0.95,84.00,NA,0.00,NA,715.00,NA
2022-01-04 06:00:00,49.00,79.00,0.40,34.57,18.37,8.57,5.37,0.38,20.84,0.10,0.60,NA,NA,NA,NA,17.17,85.00,0.73,89.67,NA,0.00,NA,715.00,NA
2022-01-04 07:00:00,53.00,89.00,0.40,50.85,27.20,8.10,5.45,0.66,22.52,0.15,1.10,NA,NA,NA,NA,17.10,85.50,0.60,71.50,NA,0.00,NA,716.00,NA
2022-01-04 08:00:00,63.00,121.00,1.00,40.97,21.97,10.30,5.55,0.58,23.67,0.10,0.97,NA,NA,NA,NA,17.10,80.00,1.10,91.33,NA,0.00,NA,716.33,NA
2022-01-04 09:00:00,50.33,100.67,3.47,35.00,21.43,9.07,5.40,0.58,21.03,0.10,0.95,NA,NA,NA,NA,19.70,70.33,1.23,123.00,NA,0.00,NA,717.00,NA
2022-01-04 10:00:00,45.00,100.00,3.60,42.50,23.40,10.05,5.35,0.48,25.45,0.10,0.75,NA,NA,NA,NA,20.50,56.00,1.35,133.00,NA,0.00,NA,716.00,NA
2022-01-04 11:00:00,42.00,100.00,0.40,44.80,23.50,12.35,5.40,0.39,22.02,0.10,0.60,NA,NA,NA,NA,22.90,49.00,1.35,110.50,NA,0.00,NA,716.00,NA
2022-01-04 12:00:00,34.00,83.00,0.35,42.53,22.53,12.07,5.55,0.30,31.03,0.10,0.45,NA,NA,NA,NA,24.40,46.33,1.33,124.33,NA,0.00,NA,715.33,NA
2022-01-04 13:00:00,40.00,86.00,NA,38.70,19.60,8.70,5.40,0.15,53.51,0.00,0.30,NA,NA,NA,NA,25.70,43.00,1.50,107.00,NA,0.00,NA,714.00,NA
2022-01-04 14:00:00,35.25,87.75,0.45,39.67,21.48,7.88,5.57,0.30,35.68,0.10,0.50,NA,NA,NA,NA,26.60,40.50,1.15,131.75,NA,0.00,NA,713.25,NA
2022-01-04 15:00:00,25.50,79.00,0.45,36.60,19.80,8.35,5.60,0.48,39.78,0.10,0.80,NA,NA,NA,NA,27.05,41.50,1.25,123.00,NA,0.00,NA,713.00,NA
2022-01-04 16:00:00,27.00,80.00,0.73,35.93,19.73,7.43,5.85,0.27,34.95,0.10,0.43,NA,NA,NA,NA,26.90,42.33,1.17,116.33,NA,0.00,NA,713.00,NA
2022-01-04 17:00:00,36.00,83.00,0.70,63.60,34.40,12.70,6.00,NA,37.58,NA,NA,NA,NA,NA,NA,24.00,49.00,0.90,82.00,NA,0.00,NA,714.00,NA
2022-01-04 18:00:00,36.00,83.00,1.70,82.45,44.30,15.55,5.90,0.69,31.76,0.20,1.10,NA,NA,NA,NA,24.00,51.50,1.00,79.50,NA,0.00,NA,714.00,NA
2022-01-04 19:00:00,39.00,102.00,0.55,68.55,36.90,10.70,6.00,0.39,24.85,0.10,0.65,NA,NA,NA,NA,22.30,59.50,1.20,82.50,NA,0.00,NA,715.00,NA
2022-01-04 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
