Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,47.5,90.0,1.25,14.8,8.9,14.8,6.1,0.16,11.35,0.1,0.38,,,,,18.35,77.0,0.85,85.5,,0.0,,,
2024-01-01 01:00:00,53.75,108.75,1.3,15.45,9.28,14.62,6.2,0.41,15.14,0.2,0.97,,,,,18.08,78.75,0.82,81.25,,0.0,,,
2024-01-01 02:00:00,54.5,104.25,1.32,14.88,8.98,14.38,5.95,0.34,10.53,0.2,0.78,,,,,17.58,81.5,0.88,79.75,,0.0,,,
2024-01-01 03:00:00,40.75,81.5,1.32,14.48,8.78,14.28,6.02,0.3,11.21,0.18,0.68,,,,,17.12,84.25,1.18,75.75,,0.0,,,
2024-01-01 04:00:00,40.5,74.5,1.27,14.08,8.55,14.18,5.78,0.23,7.55,0.1,0.52,,,,,16.92,85.0,1.0,83.75,,0.0,,,
2024-01-01 05:00:00,44.0,75.75,1.35,13.92,8.5,14.05,6.15,0.29,6.16,0.2,0.7,,,,,16.98,85.0,1.05,87.0,,0.0,,,
2024-01-01 06:00:00,50.5,78.0,1.25,14.25,8.6,13.78,5.98,0.28,9.09,0.18,0.62,,,,,16.77,85.0,0.85,84.5,,0.0,,,
2024-01-01 07:00:00,51.75,93.5,1.38,14.68,8.88,13.82,5.68,0.33,9.95,0.2,0.75,,,,,16.42,84.75,0.92,91.0,,0.0,,,
2024-01-01 08:00:00,52.75,117.25,1.23,15.15,9.07,13.78,6.38,0.34,9.96,0.2,0.78,,,,,16.85,81.25,1.2,82.75,,0.0,,,
2024-01-01 09:00:00,55.5,129.75,1.38,15.38,9.3,14.15,6.18,0.3,11.46,0.2,0.7,,,,,18.52,71.75,1.2,93.0,,0.0,,,
2024-01-01 10:00:00,50.25,144.25,1.48,15.2,9.3,15.3,6.42,0.32,12.76,0.2,0.75,,,,,21.08,61.25,1.23,112.0,,0.0,,,
2024-01-01 11:00:00,53.75,174.75,1.23,16.0,9.5,16.32,5.9,0.34,,0.2,0.8,,,,,23.5,54.25,1.35,106.5,,0.0,,,
2024-01-01 12:00:00,43.5,123.25,1.75,16.98,10.45,17.27,5.72,0.44,24.89,0.2,1.0,,,,,25.02,48.75,1.27,145.0,,0.0,,,
2024-01-01 13:00:00,41.0,104.0,1.48,18.0,10.8,18.23,5.55,0.58,25.72,0.2,0.73,,,,,26.28,44.0,1.25,131.5,,0.0,,,
2024-01-01 14:00:00,36.75,95.5,1.18,19.12,11.15,18.85,5.6,0.36,,0.22,0.85,,,,,27.35,40.0,1.23,124.5,,0.0,,,
2024-01-01 15:00:00,31.75,85.25,1.23,19.02,11.12,19.77,5.45,0.34,,0.2,0.78,,,,,28.12,39.25,1.23,100.25,,0.0,,,
2024-01-01 16:00:00,28.75,74.0,1.2,16.8,9.88,20.25,4.42,0.32,,0.2,0.72,,,,,27.8,41.5,1.25,96.5,,0.0,,,
2024-01-01 17:00:00,32.0,71.75,1.2,15.95,9.45,20.1,4.12,0.27,,0.13,0.63,,,,,26.15,48.25,1.2,105.25,,0.0,,,
2024-01-01 18:00:00,36.0,99.0,0.98,16.12,9.38,19.38,4.85,0.34,,0.2,0.8,,,,,24.48,52.25,0.95,91.25,,0.0,,,
2024-01-01 19:00:00,43.5,123.25,1.1,16.73,9.8,18.65,5.8,0.47,,0.28,1.08,,,,,23.25,55.5,1.0,93.75,,0.0,,,
2024-01-01 20:00:00,54.75,127.5,1.08,16.35,9.6,18.0,5.72,0.41,,0.25,0.92,,,,,22.3,59.75,1.38,89.25,,0.0,,,
2024-01-01 21:00:00,45.0,102.75,1.27,14.78,8.88,17.3,4.62,0.26,,0.1,0.6,,,,,21.45,65.75,1.23,90.0,,0.0,,,
2024-01-01 22:00:00,35.75,77.5,1.27,14.0,8.5,16.6,4.85,0.24,,0.12,0.52,,,,,20.52,70.0,1.12,86.25,,0.0,,,
2024-01-01 23:00:00,35.25,75.0,1.02,13.88,8.2,16.12,5.42,0.19,,0.1,0.45,,,,,19.88,72.75,1.2,87.25,,0.0,,,
2024-01-02 00:00:00,36.75,73.75,1.42,13.8,8.5,15.85,5.6,0.16,,0.1,0.38,,,,,19.32,76.5,1.25,81.25,,0.0,,,
2024-01-02 01:00:00,42.0,80.25,1.38,13.52,8.32,15.62,6.4,0.23,,0.13,0.53,,,,,18.7,80.0,1.32,78.0,,0.0,,,
2024-01-02 02:00:00,50.25,83.25,1.32,13.48,8.25,15.42,7.0,0.24,,0.12,0.55,,,,,18.4,81.0,1.12,84.75,,0.0,,,
2024-01-02 03:00:00,50.75,83.5,1.35,13.32,8.15,15.22,6.8,0.21,,0.1,0.5,,,,,18.38,82.0,1.12,79.75,,0.0,,,
2024-01-02 04:00:00,58.25,88.25,1.27,13.62,8.3,15.12,7.12,0.21,,0.1,0.5,,,,,18.25,82.0,1.18,85.0,,0.0,,,
